transaction_id,user_id,amount,merchant_id,actual_location,timestamp,device_type,transactions_last_10min,time_since_last_txn_min,amount_deviation_ratio,device_change_flag,location_change_flag,anomaly_score,risk_level,rule_triggered,final_decision
TXN_00857,USER_092,2065.13,MERCH_27,Mumbai,22-12-2025 06:34,atm,1,5,0.78,0,0,0.161767357,LOW,NONE,APPROVED
TXN_00586,USER_028,3411.89,MERCH_07,Mumbai,22-12-2025 06:40,mobile,1,5,1.07,0,0,0.157085093,LOW,NONE,APPROVED
TXN_01179,USER_046,25695.62,MERCH_22,Chennai,22-12-2025 06:47,mobile,2,236,8.84,1,1,-0.174253459,HIGH,"HIGH_AMOUNT_SPIKE, GEO_MISMATCH, NEW_DEVICE_HIGH_AMOUNT, LONG_INACTIVITY_SPIKE",FLAGGED
TXN_01100,USER_116,27522.04,MERCH_19,Kolkata,22-12-2025 06:50,mobile,2,230,10.67,0,0,-0.104921075,MEDIUM,"HIGH_AMOUNT_SPIKE, LONG_INACTIVITY_SPIKE",FLAGGED
TXN_00283,USER_004,1762.95,MERCH_03,Bengaluru,22-12-2025 06:52,web,2,5,0.97,0,0,0.178826158,LOW,NONE,APPROVED
TXN_01013,USER_013,3971.89,MERCH_10,Mumbai,22-12-2025 06:54,mobile,4,5,1.19,0,0,0.160479338,LOW,NONE,APPROVED
TXN_00567,USER_082,812.31,MERCH_15,Hyderabad,22-12-2025 06:58,atm,2,5,0.75,0,0,0.153229402,LOW,NONE,APPROVED
TXN_00763,USER_060,2080.45,MERCH_04,Chennai,22-12-2025 06:58,web,2,5,1.16,0,0,0.183009357,LOW,NONE,APPROVED
TXN_00275,USER_102,2565.99,MERCH_26,Kolkata,22-12-2025 07:03,atm,4,5,0.81,0,0,0.185712615,LOW,NONE,APPROVED
TXN_00915,USER_088,1358.83,MERCH_26,Mumbai,22-12-2025 07:21,mobile,2,5,1.22,0,0,0.180387401,LOW,NONE,APPROVED
TXN_00621,USER_068,2886.24,MERCH_33,Mumbai,22-12-2025 07:26,web,1,5,0.99,0,0,0.168667483,LOW,NONE,APPROVED
TXN_00659,USER_014,2081.33,MERCH_07,Pune,22-12-2025 07:35,atm,3,5,1.21,1,0,0.10165512,LOW,NONE,APPROVED
TXN_00931,USER_047,1611.99,MERCH_09,Kolkata,22-12-2025 07:40,atm,1,5,0.76,0,0,0.169123116,LOW,NONE,APPROVED
TXN_00862,USER_010,1438.98,MERCH_20,Bengaluru,22-12-2025 07:46,atm,4,5,1.31,0,0,0.179828603,LOW,NONE,APPROVED
TXN_00537,USER_062,1660.66,MERCH_23,Chennai,22-12-2025 07:47,web,2,5,1.27,0,0,0.185918963,LOW,NONE,APPROVED
TXN_00920,USER_084,1143.24,MERCH_33,Delhi,22-12-2025 07:50,mobile,4,5,0.85,0,0,0.182529569,LOW,NONE,APPROVED
TXN_00288,USER_060,2025.64,MERCH_21,Chennai,22-12-2025 07:52,web,4,5,1.13,0,0,0.196695499,LOW,NONE,APPROVED
TXN_00368,USER_071,3361.49,MERCH_29,Hyderabad,22-12-2025 07:52,web,4,152,1.03,0,0,0.178350124,LOW,NONE,APPROVED
TXN_00687,USER_089,1687.41,MERCH_04,Bengaluru,22-12-2025 08:05,web,1,5,0.9,0,0,0.180514009,LOW,NONE,APPROVED
TXN_00474,USER_090,1638.58,MERCH_31,Chennai,22-12-2025 08:07,web,3,5,0.7,0,0,0.188467511,LOW,NONE,APPROVED
TXN_01104,USER_007,20863.71,MERCH_02,Pune,22-12-2025 08:10,atm,4,158,6.39,1,1,-0.143745649,HIGH,"HIGH_AMOUNT_SPIKE, GEO_MISMATCH, NEW_DEVICE_HIGH_AMOUNT",FLAGGED
TXN_00831,USER_110,1807.7,MERCH_29,Hyderabad,22-12-2025 08:14,atm,2,5,0.9,0,0,0.197069886,LOW,NONE,APPROVED
TXN_00651,USER_093,744.94,MERCH_11,Delhi,22-12-2025 08:15,atm,4,923,0.7,0,0,0.130643223,LOW,NONE,APPROVED
TXN_00323,USER_003,1469.33,MERCH_11,Hyderabad,22-12-2025 08:17,atm,3,64,0.64,0,0,0.182843873,LOW,NONE,APPROVED
TXN_00773,USER_114,1999.87,MERCH_01,Mumbai,22-12-2025 08:33,atm,3,5,0.81,0,0,0.199814955,LOW,NONE,APPROVED
TXN_00270,USER_047,2709.65,MERCH_34,Kolkata,22-12-2025 08:34,atm,2,5,1.28,0,0,0.190407894,LOW,NONE,APPROVED
TXN_00671,USER_074,2166.27,MERCH_33,Chennai,22-12-2025 08:35,mobile,4,5,0.97,0,0,0.196563822,LOW,NONE,APPROVED
TXN_01059,USER_051,1263.66,MERCH_37,Kolkata,22-12-2025 08:37,web,3,5,0.85,0,0,0.1946663,LOW,NONE,APPROVED
TXN_00445,USER_037,3075.97,MERCH_14,Mumbai,22-12-2025 08:42,atm,2,31,0.92,0,0,0.189557395,LOW,NONE,APPROVED
TXN_00643,USER_089,1560.37,MERCH_34,Bengaluru,22-12-2025 08:42,web,2,1271,0.83,0,0,0.150700561,LOW,NONE,APPROVED
TXN_00351,USER_049,762.68,MERCH_40,Mumbai,22-12-2025 08:45,atm,2,126,0.94,0,0,0.180314912,LOW,NONE,APPROVED
TXN_00397,USER_091,2525.08,MERCH_08,Hyderabad,22-12-2025 08:47,mobile,4,56,1.33,0,0,0.190363341,LOW,NONE,APPROVED
TXN_00352,USER_119,1889.78,MERCH_01,Chennai,22-12-2025 08:50,mobile,2,59,1.22,0,0,0.196251549,LOW,NONE,APPROVED
TXN_00745,USER_094,1930.27,MERCH_40,Hyderabad,22-12-2025 08:52,mobile,4,5,1.22,0,0,0.195799126,LOW,NONE,APPROVED
TXN_01139,USER_104,4220.7,MERCH_06,Pune,22-12-2025 08:53,mobile,11,2,1.81,0,1,-0.081305688,HIGH,"RAPID_TXN_BURST, GEO_MISMATCH, VELOCITY_ATTACK",FLAGGED
TXN_00723,USER_039,2873.76,MERCH_30,Delhi,22-12-2025 08:56,web,3,5,1.27,0,0,0.193393332,LOW,NONE,APPROVED
TXN_00220,USER_079,2368.74,MERCH_13,Chennai,22-12-2025 08:57,web,3,117,1.15,0,0,0.19990602,LOW,NONE,APPROVED
TXN_00438,USER_054,3394.67,MERCH_27,Hyderabad,22-12-2025 09:00,mobile,1,98,1.2,0,0,0.169130113,LOW,NONE,APPROVED
TXN_00527,USER_047,1522.89,MERCH_16,Kolkata,22-12-2025 09:01,atm,2,5,0.72,0,0,0.189026589,LOW,NONE,APPROVED
TXN_00916,USER_084,1038.58,MERCH_10,Delhi,22-12-2025 09:05,web,3,5,0.77,1,0,0.089487331,LOW,NONE,APPROVED
TXN_01038,USER_080,1324.29,MERCH_12,Kolkata,22-12-2025 09:06,mobile,1,5,0.78,0,0,0.173565908,LOW,NONE,APPROVED
TXN_00814,USER_057,2741.24,MERCH_26,Pune,22-12-2025 09:09,web,3,5,1.16,0,0,0.201978168,LOW,NONE,APPROVED
TXN_00644,USER_025,2190.83,MERCH_21,Delhi,22-12-2025 09:17,mobile,3,1058,1.3,0,0,0.157037585,LOW,NONE,APPROVED
TXN_00827,USER_045,1225.9,MERCH_40,Pune,22-12-2025 09:22,mobile,1,5,1.27,0,0,0.166160666,LOW,NONE,APPROVED
TXN_00223,USER_042,905.94,MERCH_30,Kolkata,22-12-2025 09:26,mobile,3,60,0.88,0,0,0.190934745,LOW,NONE,APPROVED
TXN_01074,USER_090,2444.32,MERCH_32,Chennai,22-12-2025 09:26,web,3,5,1.04,0,0,0.203960923,LOW,NONE,APPROVED
TXN_00401,USER_095,2505.51,MERCH_09,Delhi,22-12-2025 09:30,web,4,5,0.72,0,0,0.186466845,LOW,NONE,APPROVED
TXN_00510,USER_113,1248.62,MERCH_01,Pune,22-12-2025 09:33,web,3,5,1.15,0,0,0.197197274,LOW,NONE,APPROVED
TXN_00782,USER_114,2270.41,MERCH_38,Mumbai,22-12-2025 09:35,atm,2,62,0.92,0,0,0.198381677,LOW,NONE,APPROVED
TXN_00940,USER_097,904.69,MERCH_33,Bengaluru,22-12-2025 09:35,mobile,2,5,0.7,0,0,0.175227706,LOW,NONE,APPROVED
TXN_00762,USER_095,2371.85,MERCH_04,Delhi,22-12-2025 09:36,web,1,5,0.68,0,0,0.162619551,LOW,NONE,APPROVED
TXN_00878,USER_046,3295.89,MERCH_22,Pune,22-12-2025 09:46,web,1,1171,1.13,0,0,0.129200545,LOW,NONE,APPROVED
TXN_00894,USER_112,2320.78,MERCH_17,Kolkata,22-12-2025 09:46,mobile,4,5,1.13,0,0,0.199993427,LOW,NONE,APPROVED
TXN_00810,USER_024,1696.39,MERCH_24,Kolkata,22-12-2025 09:47,web,3,5,1.08,0,0,0.203840665,LOW,NONE,APPROVED
TXN_01026,USER_118,1159.81,MERCH_33,Bengaluru,22-12-2025 09:49,atm,4,5,0.88,0,0,0.189442688,LOW,NONE,APPROVED
TXN_00222,USER_012,1338.84,MERCH_02,Kolkata,22-12-2025 09:52,atm,2,5,0.82,0,0,0.191024183,LOW,NONE,APPROVED
TXN_00890,USER_027,1574.84,MERCH_29,Mumbai,22-12-2025 09:54,web,2,5,0.95,0,0,0.198559245,LOW,NONE,APPROVED
TXN_00557,USER_032,3358.73,MERCH_32,Mumbai,22-12-2025 10:00,mobile,4,5,1.17,0,0,0.190876331,LOW,NONE,APPROVED
TXN_00976,USER_040,2523.16,MERCH_22,Delhi,22-12-2025 10:00,atm,1,1362,0.73,0,0,0.123005578,LOW,NONE,APPROVED
TXN_00440,USER_049,699.39,MERCH_18,Mumbai,22-12-2025 10:09,atm,2,5,0.86,0,0,0.180631031,LOW,NONE,APPROVED
TXN_00516,USER_059,1182.31,MERCH_40,Kolkata,22-12-2025 10:11,atm,2,5,0.68,0,0,0.181907747,LOW,NONE,APPROVED
TXN_00967,USER_100,1875.74,MERCH_27,Chennai,22-12-2025 10:18,atm,2,5,1.09,0,0,0.202404353,LOW,NONE,APPROVED
TXN_00958,USER_101,2152.82,MERCH_17,Pune,22-12-2025 10:34,mobile,1,5,0.69,0,0,0.170565194,LOW,NONE,APPROVED
TXN_00797,USER_012,1160.44,MERCH_13,Kolkata,22-12-2025 10:40,atm,4,5,0.71,0,0,0.180809325,LOW,NONE,APPROVED
TXN_00224,USER_118,1149.3,MERCH_21,Bengaluru,22-12-2025 10:42,atm,4,5,0.88,0,0,0.191728458,LOW,NONE,APPROVED
TXN_00296,USER_048,2512.76,MERCH_11,Chennai,22-12-2025 10:44,web,2,5,0.79,0,0,0.19417567,LOW,NONE,APPROVED
TXN_00348,USER_080,1791.97,MERCH_12,Kolkata,22-12-2025 10:51,atm,3,72,1.06,1,0,0.119600496,LOW,NONE,APPROVED
TXN_00269,USER_066,2230.07,MERCH_38,Kolkata,22-12-2025 10:54,atm,4,1001,1.16,0,0,0.164286708,LOW,NONE,APPROVED
TXN_00800,USER_054,2899.93,MERCH_26,Hyderabad,22-12-2025 10:59,mobile,3,5,1.02,0,0,0.200078393,LOW,NONE,APPROVED
TXN_00468,USER_096,2507.76,MERCH_20,Delhi,22-12-2025 11:03,mobile,4,1109,0.96,0,0,0.162628508,LOW,NONE,APPROVED
TXN_00312,USER_016,2034.69,MERCH_12,Chennai,22-12-2025 11:04,atm,3,5,1.11,0,0,0.20665135,LOW,NONE,APPROVED
TXN_00739,USER_078,1757.21,MERCH_13,Hyderabad,22-12-2025 11:10,mobile,4,1399,0.94,0,0,0.161433737,LOW,NONE,APPROVED
TXN_00598,USER_053,2438.15,MERCH_37,Hyderabad,22-12-2025 11:17,web,3,1411,1.35,0,0,0.150781705,LOW,NONE,APPROVED
TXN_00538,USER_120,2659.22,MERCH_03,Pune,22-12-2025 11:22,atm,1,5,1.04,0,0,0.186530083,LOW,NONE,APPROVED
TXN_00346,USER_034,3419.92,MERCH_14,Mumbai,22-12-2025 11:31,atm,4,5,1.2,1,0,0.094321283,LOW,NONE,APPROVED
TXN_01183,USER_046,3513.92,MERCH_36,Pune,22-12-2025 11:31,mobile,9,1,1.21,1,0,-0.009966837,HIGH,"RAPID_TXN_BURST, VELOCITY_ATTACK",FLAGGED
TXN_01174,USER_037,35285.36,MERCH_14,Kolkata,22-12-2025 11:37,atm,6,144,10.59,0,1,-0.149808568,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00713,USER_090,2019.89,MERCH_08,Chennai,22-12-2025 11:39,web,1,1602,0.86,0,0,0.140377509,LOW,NONE,APPROVED
TXN_00930,USER_092,2622.91,MERCH_08,Mumbai,22-12-2025 11:41,atm,1,307,0.99,0,0,0.176284897,LOW,NONE,APPROVED
TXN_00543,USER_095,2642.64,MERCH_11,Delhi,22-12-2025 11:44,web,1,134,0.76,0,0,0.178071893,LOW,NONE,APPROVED
TXN_00389,USER_052,1558.71,MERCH_04,Hyderabad,22-12-2025 11:46,mobile,2,1439,0.62,0,0,0.1324508,LOW,NONE,APPROVED
TXN_00829,USER_002,1302.89,MERCH_27,Kolkata,22-12-2025 11:51,atm,1,5,1.2,0,0,0.177593161,LOW,NONE,APPROVED
TXN_00528,USER_013,2877.05,MERCH_29,Mumbai,22-12-2025 11:52,mobile,1,75,0.86,0,0,0.18047494,LOW,NONE,APPROVED
TXN_00268,USER_026,796.3,MERCH_16,Kolkata,22-12-2025 12:00,mobile,2,166,0.8,0,0,0.179844402,LOW,NONE,APPROVED
TXN_00846,USER_098,2527.24,MERCH_03,Chennai,22-12-2025 12:05,atm,1,5,0.99,0,0,0.18587184,LOW,NONE,APPROVED
TXN_00540,USER_108,3637.67,MERCH_39,Mumbai,22-12-2025 12:08,mobile,4,5,1.09,0,0,0.184461116,LOW,NONE,APPROVED
TXN_00376,USER_065,3732.95,MERCH_08,Delhi,22-12-2025 12:09,mobile,4,127,1.22,0,0,0.180579419,LOW,NONE,APPROVED
TXN_00238,USER_097,1295.31,MERCH_08,Bengaluru,22-12-2025 12:10,mobile,1,108,1,0,0,0.18245035,LOW,NONE,APPROVED
TXN_00384,USER_048,4093.44,MERCH_22,Chennai,22-12-2025 12:17,web,4,93,1.29,0,0,0.167974268,LOW,NONE,APPROVED
TXN_00864,USER_065,1970.75,MERCH_38,Delhi,22-12-2025 12:19,mobile,3,5,0.64,0,0,0.188634514,LOW,NONE,APPROVED
TXN_00869,USER_017,1351.2,MERCH_34,Chennai,22-12-2025 12:21,web,2,5,0.7,0,0,0.185606979,LOW,NONE,APPROVED
TXN_00455,USER_103,1435.15,MERCH_27,Kolkata,22-12-2025 12:28,atm,4,1258,0.73,0,0,0.15503448,LOW,NONE,APPROVED
TXN_01131,USER_098,27993.05,MERCH_11,Pune,22-12-2025 12:33,mobile,1,141,11.02,1,1,-0.174284401,HIGH,"HIGH_AMOUNT_SPIKE, GEO_MISMATCH, NEW_DEVICE_HIGH_AMOUNT",FLAGGED
TXN_01080,USER_006,2770.12,MERCH_19,Delhi,22-12-2025 12:35,atm,4,5,1.12,0,0,0.19700243,LOW,NONE,APPROVED
TXN_00746,USER_069,2244.38,MERCH_31,Mumbai,22-12-2025 12:37,mobile,3,5,0.71,0,0,0.195591702,LOW,NONE,APPROVED
TXN_00391,USER_077,1291.3,MERCH_07,Chennai,22-12-2025 12:55,web,1,5,1.38,0,0,0.163492051,LOW,NONE,APPROVED
TXN_00451,USER_070,1613.05,MERCH_32,Pune,22-12-2025 12:59,atm,1,5,1.15,1,0,0.096436844,LOW,NONE,APPROVED
TXN_00390,USER_018,2276.13,MERCH_23,Chennai,22-12-2025 13:03,mobile,2,1179,1.35,0,0,0.140988264,LOW,NONE,APPROVED
TXN_00620,USER_087,1719.39,MERCH_36,Mumbai,22-12-2025 13:03,atm,4,5,0.98,0,0,0.199477209,LOW,NONE,APPROVED
TXN_00191,USER_045,1300.35,MERCH_21,Pune,22-12-2025 13:18,mobile,1,5,1.35,0,0,0.170949274,LOW,NONE,APPROVED
TXN_01039,USER_038,2726.2,MERCH_38,Delhi,22-12-2025 13:22,atm,2,1795,1.13,0,0,0.131750673,LOW,NONE,APPROVED
TXN_00830,USER_076,2522.47,MERCH_11,Bengaluru,22-12-2025 13:29,mobile,4,5,1.03,0,0,0.200308226,LOW,NONE,APPROVED
TXN_01085,USER_040,3024.84,MERCH_38,Delhi,22-12-2025 13:29,atm,4,5,0.87,0,0,0.190928802,LOW,NONE,APPROVED
TXN_01001,USER_072,1778.95,MERCH_05,Chennai,22-12-2025 13:33,atm,4,1160,0.69,0,0,0.144863129,LOW,NONE,APPROVED
TXN_00447,USER_070,1760.39,MERCH_03,Pune,22-12-2025 13:44,mobile,1,5,1.26,0,0,0.185959127,LOW,NONE,APPROVED
TXN_00819,USER_115,2152.4,MERCH_11,Mumbai,22-12-2025 13:45,web,1,5,0.92,0,0,0.186577695,LOW,NONE,APPROVED
TXN_00432,USER_001,2613.73,MERCH_08,Pune,22-12-2025 13:53,mobile,4,5,1.06,0,0,0.198869279,LOW,NONE,APPROVED
TXN_01024,USER_076,2864.08,MERCH_33,Bengaluru,22-12-2025 13:53,mobile,2,24,1.17,0,0,0.195919529,LOW,NONE,APPROVED
TXN_00738,USER_026,809.16,MERCH_23,Kolkata,22-12-2025 13:58,mobile,3,1351,0.81,0,0,0.137909296,LOW,NONE,APPROVED
TXN_00221,USER_118,1068.35,MERCH_12,Bengaluru,22-12-2025 14:02,atm,1,5,0.81,0,0,0.173616714,LOW,NONE,APPROVED
TXN_00775,USER_106,1717.89,MERCH_20,Bengaluru,22-12-2025 14:02,atm,3,5,1.02,0,0,0.205069314,LOW,NONE,APPROVED
TXN_00356,USER_092,3595.07,MERCH_14,Mumbai,22-12-2025 14:04,atm,4,5,1.36,0,0,0.172202812,LOW,NONE,APPROVED
TXN_00341,USER_106,1765.69,MERCH_32,Bengaluru,22-12-2025 14:07,atm,3,5,1.05,0,0,0.204420105,LOW,NONE,APPROVED
TXN_00571,USER_117,1352.4,MERCH_28,Pune,22-12-2025 14:14,mobile,1,5,0.83,0,0,0.17626904,LOW,NONE,APPROVED
TXN_00812,USER_108,3896.21,MERCH_27,Mumbai,22-12-2025 14:14,mobile,4,126,1.17,0,0,0.169018276,LOW,NONE,APPROVED
TXN_00685,USER_012,1975.38,MERCH_12,Kolkata,22-12-2025 14:16,atm,2,1331,1.21,0,0,0.148898458,LOW,NONE,APPROVED
TXN_01018,USER_016,1226.18,MERCH_13,Chennai,22-12-2025 14:16,atm,2,5,0.67,0,0,0.175364386,LOW,NONE,APPROVED
TXN_00418,USER_001,2515.83,MERCH_34,Pune,22-12-2025 14:23,mobile,2,1872,1.02,0,0,0.130632435,LOW,NONE,APPROVED
TXN_01180,USER_006,3098.62,MERCH_24,Delhi,22-12-2025 14:24,mobile,10,2,1.25,1,0,-0.022767146,HIGH,"RAPID_TXN_BURST, VELOCITY_ATTACK",FLAGGED
TXN_00670,USER_020,3787.79,MERCH_25,Hyderabad,22-12-2025 14:28,web,1,5,1.11,0,0,0.158064002,LOW,NONE,APPROVED
TXN_00938,USER_057,2462.35,MERCH_25,Pune,22-12-2025 14:34,web,1,325,1.04,0,0,0.170872411,LOW,NONE,APPROVED
TXN_00777,USER_029,1586.13,MERCH_32,Chennai,22-12-2025 14:38,web,3,5,1.37,0,0,0.192113846,LOW,NONE,APPROVED
TXN_00407,USER_091,1478.16,MERCH_01,Hyderabad,22-12-2025 14:39,mobile,1,352,0.78,0,0,0.169176453,LOW,NONE,APPROVED
TXN_00186,USER_098,1744.36,MERCH_09,Chennai,22-12-2025 14:41,atm,1,123,0.69,0,0,0.172492993,LOW,NONE,APPROVED
TXN_00623,USER_035,1636.04,MERCH_17,Pune,22-12-2025 14:50,mobile,4,5,1.04,0,0,0.199654753,LOW,NONE,APPROVED
TXN_00450,USER_062,1769.02,MERCH_06,Chennai,22-12-2025 15:00,atm,1,70,1.36,1,0,0.078516257,LOW,NONE,APPROVED
TXN_00322,USER_113,745.81,MERCH_23,Pune,22-12-2025 15:03,web,1,121,0.69,0,0,0.144924728,LOW,NONE,APPROVED
TXN_00727,USER_106,2077.61,MERCH_34,Bengaluru,22-12-2025 15:08,atm,4,5,1.24,0,0,0.19098677,LOW,NONE,APPROVED
TXN_00994,USER_032,3366.35,MERCH_27,Mumbai,22-12-2025 15:08,mobile,3,5,1.17,0,0,0.185642004,LOW,NONE,APPROVED
TXN_00971,USER_022,1890.85,MERCH_39,Pune,22-12-2025 15:25,atm,4,5,1.09,0,0,0.192243241,LOW,NONE,APPROVED
TXN_00550,USER_023,2652.4,MERCH_36,Hyderabad,22-12-2025 15:32,atm,4,5,1.2,0,0,0.186262123,LOW,NONE,APPROVED
TXN_00911,USER_080,2323.64,MERCH_26,Kolkata,22-12-2025 15:33,mobile,1,5,1.38,0,0,0.165473231,LOW,NONE,APPROVED
TXN_01032,USER_054,2047.39,MERCH_36,Hyderabad,22-12-2025 15:35,mobile,1,5,0.72,0,0,0.169494215,LOW,NONE,APPROVED
TXN_00259,USER_095,3199.7,MERCH_13,Delhi,22-12-2025 15:36,web,1,31,0.91,0,0,0.165259882,LOW,NONE,APPROVED
TXN_00808,USER_026,1181.35,MERCH_32,Kolkata,22-12-2025 15:36,mobile,3,98,1.18,0,0,0.188511912,LOW,NONE,APPROVED
TXN_00708,USER_118,1175.54,MERCH_29,Bengaluru,22-12-2025 15:47,atm,4,5,0.9,0,0,0.186031203,LOW,NONE,APPROVED
TXN_00790,USER_109,1429.8,MERCH_33,Chennai,22-12-2025 15:50,mobile,3,5,0.97,0,0,0.192379783,LOW,NONE,APPROVED
TXN_00834,USER_071,3844.37,MERCH_24,Hyderabad,22-12-2025 15:50,web,1,5,1.18,0,0,0.150214956,LOW,NONE,APPROVED
TXN_00319,USER_068,3817.2,MERCH_27,Mumbai,22-12-2025 15:51,web,3,2018,1.3,0,0,0.097027383,LOW,NONE,APPROVED
TXN_00524,USER_011,2615.62,MERCH_09,Bengaluru,22-12-2025 15:51,atm,1,73,0.83,0,0,0.174147906,LOW,NONE,APPROVED
TXN_00392,USER_110,2665.23,MERCH_07,Hyderabad,22-12-2025 15:54,atm,4,1826,1.32,0,0,0.117786791,LOW,NONE,APPROVED
TXN_00353,USER_072,1985.52,MERCH_25,Chennai,22-12-2025 15:58,atm,3,5,0.77,0,0,0.19460564,LOW,NONE,APPROVED
TXN_00679,USER_030,1925.18,MERCH_27,Kolkata,22-12-2025 15:58,web,1,5,1.29,0,0,0.178664868,LOW,NONE,APPROVED
TXN_01062,USER_001,1961.54,MERCH_34,Pune,22-12-2025 16:00,mobile,4,1986,0.8,0,0,0.127186494,LOW,NONE,APPROVED
TXN_00452,USER_064,2378.26,MERCH_21,Hyderabad,22-12-2025 16:01,atm,3,48,1.07,0,0,0.195061854,LOW,NONE,APPROVED
TXN_00696,USER_086,4291.76,MERCH_08,Bengaluru,22-12-2025 16:03,web,2,5,1.33,0,0,0.140915897,LOW,NONE,APPROVED
TXN_00947,USER_037,3977.41,MERCH_10,Mumbai,22-12-2025 16:17,atm,3,5,1.19,0,0,0.162142174,LOW,NONE,APPROVED
TXN_00647,USER_003,2743.35,MERCH_18,Hyderabad,22-12-2025 16:18,atm,1,1989,1.2,0,0,0.106197573,LOW,NONE,APPROVED
TXN_00216,USER_118,1009.88,MERCH_28,Bengaluru,22-12-2025 16:22,atm,3,146,0.77,0,0,0.182686597,LOW,NONE,APPROVED
TXN_00861,USER_010,1516.64,MERCH_17,Bengaluru,22-12-2025 16:33,mobile,3,5,1.38,1,0,0.082038734,LOW,NONE,APPROVED
TXN_01078,USER_098,1779.44,MERCH_33,Chennai,22-12-2025 16:44,atm,4,5,0.7,0,0,0.174290128,LOW,NONE,APPROVED
TXN_00471,USER_098,2842.19,MERCH_30,Chennai,22-12-2025 16:47,atm,4,126,1.12,0,0,0.179627459,LOW,NONE,APPROVED
TXN_00628,USER_021,1201.76,MERCH_12,Pune,22-12-2025 16:52,web,1,5,0.79,0,0,0.167882929,LOW,NONE,APPROVED
TXN_01029,USER_047,1346.29,MERCH_10,Kolkata,22-12-2025 17:01,atm,3,561,0.64,0,0,0.143748777,LOW,NONE,APPROVED
TXN_01064,USER_101,2705.97,MERCH_05,Pune,22-12-2025 17:02,mobile,1,5,0.86,0,0,0.162518269,LOW,NONE,APPROVED
TXN_00278,USER_115,2677.9,MERCH_10,Mumbai,22-12-2025 17:09,web,3,165,1.14,0,0,0.182699315,LOW,NONE,APPROVED
TXN_01040,USER_112,2482.32,MERCH_28,Kolkata,22-12-2025 17:15,mobile,3,5,1.21,0,0,0.189836651,LOW,NONE,APPROVED
TXN_00410,USER_081,3211.04,MERCH_03,Hyderabad,22-12-2025 17:17,mobile,4,2082,1.08,0,0,0.106720508,LOW,NONE,APPROVED
TXN_00849,USER_104,1921.02,MERCH_10,Kolkata,22-12-2025 17:20,mobile,2,5,0.82,0,0,0.18337721,LOW,NONE,APPROVED
TXN_00998,USER_005,951.58,MERCH_30,Bengaluru,22-12-2025 17:28,mobile,2,5,0.87,0,0,0.173440296,LOW,NONE,APPROVED
TXN_00593,USER_088,1367.7,MERCH_11,Mumbai,22-12-2025 17:33,mobile,4,2001,1.23,0,0,0.115835073,LOW,NONE,APPROVED
TXN_00982,USER_106,1436.62,MERCH_20,Bengaluru,22-12-2025 17:39,atm,2,5,0.85,0,0,0.177578476,LOW,NONE,APPROVED
TXN_00483,USER_056,1930.99,MERCH_11,Chennai,22-12-2025 17:40,atm,2,5,0.76,0,0,0.18260121,LOW,NONE,APPROVED
TXN_00230,USER_016,1104.6,MERCH_40,Chennai,22-12-2025 17:41,mobile,3,113,0.6,1,0,0.069797549,LOW,NONE,APPROVED
TXN_00768,USER_037,3608.73,MERCH_33,Mumbai,22-12-2025 17:43,atm,4,5,1.08,0,0,0.164656727,LOW,NONE,APPROVED
TXN_00588,USER_021,980.86,MERCH_35,Pune,22-12-2025 17:45,web,2,5,0.65,0,0,0.158816683,LOW,NONE,APPROVED
TXN_00208,USER_112,2396.14,MERCH_11,Kolkata,22-12-2025 17:46,mobile,2,73,1.17,0,0,0.182994109,LOW,NONE,APPROVED
TXN_01170,USER_082,1690.49,MERCH_35,Delhi,22-12-2025 17:49,mobile,6,5,1.56,1,1,-0.058904717,HIGH,"RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_01016,USER_116,2588.19,MERCH_21,Kolkata,22-12-2025 17:56,mobile,3,5,1,0,0,0.189459892,LOW,NONE,APPROVED
TXN_00855,USER_098,3159.55,MERCH_06,Chennai,22-12-2025 18:05,mobile,2,360,1.24,1,0,0.060680355,LOW,NONE,APPROVED
TXN_00264,USER_022,2407.04,MERCH_14,Pune,22-12-2025 18:07,web,3,146,1.39,1,0,0.074092572,LOW,NONE,APPROVED
TXN_00820,USER_115,1480.8,MERCH_33,Mumbai,22-12-2025 18:16,mobile,3,271,0.63,1,0,0.066677704,LOW,NONE,APPROVED
TXN_00332,USER_019,1831.57,MERCH_04,Bengaluru,22-12-2025 18:20,web,3,5,0.82,0,0,0.180619382,LOW,NONE,APPROVED
TXN_00364,USER_035,1936.35,MERCH_18,Pune,22-12-2025 18:23,mobile,2,5,1.23,0,0,0.179309328,LOW,NONE,APPROVED
TXN_00326,USER_022,2286.5,MERCH_38,Pune,22-12-2025 18:33,atm,3,26,1.32,0,0,0.181133564,LOW,NONE,APPROVED
TXN_00706,USER_020,2117.9,MERCH_26,Hyderabad,22-12-2025 18:34,web,1,246,0.62,0,0,0.135490039,LOW,NONE,APPROVED
TXN_01053,USER_071,2663.43,MERCH_33,Hyderabad,22-12-2025 18:35,web,3,1932,0.81,0,0,0.102468855,LOW,NONE,APPROVED
TXN_01048,USER_019,2107.26,MERCH_05,Bengaluru,22-12-2025 18:37,web,3,5,0.95,0,0,0.185097522,LOW,NONE,APPROVED
